UKPRN,HE_Provider,Academic_employment_function,Contract_levels,Sex,Academic_Year,Contract_salary,Number,Salary_Band
10007774,The University of Oxford,Research only,Other contract level,Male,2014/15,Total,2315,NA
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",10,Band_4
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",10,Band_5
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,"Contract salary ≥ £58,172",0,Band_6
10007774,The University of Oxford,Teaching only,Other contract level,Male,2014/15,Total,20,NA
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",5,Band_5
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,"Contract salary ≥ £58,172",95,Band_6
10007774,The University of Oxford,Both teaching and research,Other senior academic,Male,2014/15,Total,100,NA
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",0,Band_5
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,"Contract salary ≥ £58,172",5,Band_6
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,Male,2014/15,Total,5,NA
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",0,Band_5
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,"Contract salary ≥ £58,172",20,Band_6
10007774,The University of Oxford,Research only,Other senior academic,Male,2014/15,Total,25,NA
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",20,Band_5
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,"Contract salary ≥ £58,172",525,Band_6
10007774,The University of Oxford,Both teaching and research,Professor,Male,2014/15,Total,545,NA
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",10,Band_5
10007774,The University of Oxford,Research only,Professor,Male,2014/15,"Contract salary ≥ £58,172",100,Band_6
10007774,The University of Oxford,Research only,Professor,Male,2014/15,Total,110,NA
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",15,Band_3
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",120,Band_4
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",265,Band_5
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,"Contract salary ≥ £58,172",455,Band_6
10007774,The University of Oxford,Both teaching and research,Other contract level,All,2014/15,Total,850,NA
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",5,Band_5
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,"Contract salary ≥ £58,172",115,Band_6
10007774,The University of Oxford,Both teaching and research,Other senior academic,All,2014/15,Total,120,NA
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",5,Band_4
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",30,Band_5
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,"Contract salary ≥ £58,172",670,Band_6
10007774,The University of Oxford,Both teaching and research,Professor,All,2014/15,Total,705,NA
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",5,Band_4
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",0,Band_5
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,"Contract salary ≥ £58,172",0,Band_6
10007774,The University of Oxford,Neither teaching nor research,Other contract level,All,2014/15,Total,10,NA
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",0,Band_5
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,"Contract salary ≥ £58,172",5,Band_6
10007774,The University of Oxford,Neither teaching nor research,Other senior academic,All,2014/15,Total,5,NA
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",865,Band_3
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",2340,Band_4
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",675,Band_5
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,"Contract salary ≥ £58,172",235,Band_6
10007774,The University of Oxford,Research only,Other contract level,All,2014/15,Total,4115,NA
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",5,Band_5
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,"Contract salary ≥ £58,172",30,Band_6
10007774,The University of Oxford,Research only,Other senior academic,All,2014/15,Total,35,NA
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",15,Band_5
10007774,The University of Oxford,Research only,Professor,All,2014/15,"Contract salary ≥ £58,172",140,Band_6
10007774,The University of Oxford,Research only,Professor,All,2014/15,Total,155,NA
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",25,Band_4
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",10,Band_5
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,"Contract salary ≥ £58,172",0,Band_6
10007774,The University of Oxford,Teaching only,Other contract level,All,2014/15,Total,40,NA
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",880,Band_3
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",2485,Band_4
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",950,Band_5
10007774,The University of Oxford,All,Other contract level,All,2014/15,"Contract salary ≥ £58,172",695,Band_6
10007774,The University of Oxford,All,Other contract level,All,2014/15,Total,5010,NA
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",5,Band_5
10007774,The University of Oxford,All,Other senior academic,All,2014/15,"Contract salary ≥ £58,172",150,Band_6
10007774,The University of Oxford,All,Other senior academic,All,2014/15,Total,155,NA
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
